Order_ID,Date,Time,Order_Type,Product_Id,Price,Quantity,Item_Subtotal,Order_Subtotal,Delivery_Charge,Order_Total
a2545,28-11-2024,16:14,Delivery,126,109,2,218,316,0,316
a2545,28-11-2024,16:14,Delivery,177,49,2,98,316,0,316
a2546,28-11-2024,16:29,Delivery,106,99,2,198,198,10,208
a2547,28-11-2024,16:43,Dine-in,198,49,3,147,147,0,147
a2548,28-11-2024,16:55,Delivery,187,59,1,59,337,0,337
a2548,28-11-2024,16:55,Delivery,230,139,2,278,337,0,337
a2549,28-11-2024,17:07,Takeaway,267,59,2,118,118,0,118
a2550,28-11-2024,17:17,Takeaway,182,79,3,237,286,0,286
a2550,28-11-2024,17:17,Takeaway,205,49,1,49,286,0,286
a2551,28-11-2024,17:28,Delivery,113,139,2,278,278,0,278
a2552,28-11-2024,17:43,Takeaway,173,329,1,329,329,0,329
a2553,28-11-2024,17:55,Delivery,186,49,1,49,49,20,69
a2554,28-11-2024,18:01,Takeaway,129,119,2,238,238,0,238
a2555,28-11-2024,18:11,Dine-in,102,79,2,158,158,0,158
a2556,28-11-2024,18:22,Delivery,118,129,2,258,258,0,258
a2557,28-11-2024,18:35,Delivery,183,89,1,89,89,20,109
a2558,28-11-2024,18:46,Takeaway,111,129,1,129,129,0,129
a2559,28-11-2024,18:55,Delivery,166,299,1,299,299,0,299
a2560,28-11-2024,19:01,Dine-in,110,119,1,119,296,0,296
a2560,28-11-2024,19:01,Dine-in,179,59,3,177,296,0,296
a2561,28-11-2024,19:10,Delivery,135,159,1,159,159,10,169
a2562,28-11-2024,19:23,Delivery,103,79,2,158,158,10,168
a2563,28-11-2024,19:37,Delivery,261,49,2,98,98,20,118
a2564,28-11-2024,19:48,Delivery,133,149,2,298,298,0,298
a2565,28-11-2024,20:03,Delivery,232,99,3,297,297,0,297
a2566,28-11-2024,20:11,Delivery,231,69,2,138,138,10,148
a2567,28-11-2024,20:22,Takeaway,187,59,2,118,118,0,118
a2568,28-11-2024,20:28,Takeaway,102,79,2,158,277,0,277
a2568,28-11-2024,20:28,Takeaway,129,119,1,119,277,0,277
a2569,28-11-2024,20:36,Delivery,188,69,1,69,69,20,89
a2570,28-11-2024,20:44,Delivery,175,349,1,349,349,0,349
a2572,28-11-2024,21:03,Dine-in,113,139,2,278,278,0,278
a2573,28-11-2024,21:13,Dine-in,207,89,3,267,267,0,267
a2574,28-11-2024,21:21,Dine-in,111,129,2,258,258,0,258
a2575,28-11-2024,21:34,Dine-in,107,99,2,198,198,0,198
a2576,28-11-2024,21:49,Delivery,110,119,1,119,119,10,129
a2577,28-11-2024,22:01,Takeaway,208,69,4,276,276,0,276
a2578,28-11-2024,22:12,Dine-in,122,159,2,318,318,0,318
a2579,28-11-2024,22:22,Delivery,142,189,1,189,189,10,199
a2580,28-11-2024,22:32,Dine-in,280,59,1,59,59,0,59
a2581,28-11-2024,22:37,Delivery,247,99,2,198,198,10,208
a2582,28-11-2024,22:51,Takeaway,165,289,1,289,289,0,289
a2583,28-11-2024,23:06,Takeaway,211,129,2,258,258,0,258
a2584,28-11-2024,23:14,Delivery,102,79,1,79,298,0,298
a2584,28-11-2024,23:14,Delivery,140,219,1,219,298,0,298
a2585,28-11-2024,23:26,Dine-in,109,109,3,327,327,0,327
a2586,28-11-2024,23:41,Takeaway,136,169,2,338,338,0,338
a2587,28-11-2024,23:47,Dine-in,209,89,1,89,89,0,89
a2588,28-11-2024,23:57,Delivery,112,139,2,278,278,0,278
a2589,28-11-2024,0:08,Delivery,176,49,4,196,245,0,245
a2589,28-11-2024,0:08,Delivery,263,49,1,49,245,0,245
a2590,28-11-2024,0:22,Dine-in,102,79,4,316,316,0,316
a2592,28-11-2024,0:41,Takeaway,103,79,1,79,79,0,79
a2593,28-11-2024,0:50,Delivery,232,99,3,297,297,0,297
a2594,28-11-2024,1:03,Delivery,273,59,4,236,236,0,236
a2595,28-11-2024,1:15,Delivery,109,109,2,218,307,0,307
a2595,28-11-2024,1:15,Delivery,105,89,1,89,307,0,307
a2596,28-11-2024,1:20,Delivery,104,79,3,237,237,0,237
a2597,28-11-2024,1:32,Delivery,142,189,1,189,189,10,199
a2598,28-11-2024,1:40,Dine-in,161,239,1,239,239,0,239
a2599,28-11-2024,1:46,Dine-in,115,159,2,318,318,0,318
a2600,29-11-2024,13:00,Delivery,164,269,1,269,269,0,269
a2601,29-11-2024,13:10,Delivery,177,49,1,49,49,20,69
a2602,29-11-2024,13:20,Delivery,126,109,1,109,286,0,286
a2602,29-11-2024,13:20,Delivery,195,59,3,177,286,0,286
a2603,29-11-2024,13:27,Dine-in,251,19,2,38,97,0,97
a2603,29-11-2024,13:27,Dine-in,286,59,1,59,97,0,97
a2604,29-11-2024,13:40,Dine-in,186,49,3,147,236,0,236
a2604,29-11-2024,13:40,Dine-in,191,89,1,89,236,0,236
a2605,29-11-2024,13:48,Delivery,261,49,1,49,49,20,69
a2606,29-11-2024,13:57,Dine-in,148,259,1,259,259,0,259
a2607,29-11-2024,14:06,Dine-in,238,49,2,98,98,0,98
a2608,29-11-2024,14:18,Delivery,188,69,2,138,347,0,347
a2608,29-11-2024,14:18,Delivery,145,209,1,209,347,0,347
a2609,29-11-2024,14:29,Delivery,252,25,2,50,179,10,189
a2609,29-11-2024,14:29,Delivery,131,129,1,129,179,10,189
a2610,29-11-2024,14:34,Takeaway,239,49,1,49,49,0,49
a2611,29-11-2024,14:46,Dine-in,165,289,1,289,289,0,289
a2612,29-11-2024,14:52,Delivery,162,249,1,249,249,0,249
a2613,29-11-2024,15:03,Delivery,197,59,4,236,236,0,236
a2614,29-11-2024,15:17,Delivery,108,109,1,109,109,10,119
a2615,29-11-2024,15:27,Takeaway,182,79,4,316,316,0,316
a2616,29-11-2024,15:40,Dine-in,215,79,1,79,79,0,79
a2617,29-11-2024,15:47,Dine-in,181,59,4,236,334,0,334
a2617,29-11-2024,15:47,Dine-in,186,49,2,98,334,0,334
a2618,29-11-2024,15:54,Dine-in,134,159,1,159,278,0,278
a2618,29-11-2024,15:54,Dine-in,219,119,1,119,278,0,278
a2619,29-11-2024,16:08,Dine-in,103,79,1,79,79,0,79
a2620,29-11-2024,16:17,Takeaway,179,59,3,177,177,0,177
a2621,29-11-2024,16:24,Dine-in,162,249,1,249,249,0,249
a2622,29-11-2024,16:39,Takeaway,135,159,2,318,318,0,318
a2623,29-11-2024,16:46,Dine-in,183,89,2,178,178,0,178
a2624,29-11-2024,16:57,Delivery,140,219,1,219,219,0,219
a2625,29-11-2024,17:12,Delivery,118,129,1,129,129,10,139
a2626,29-11-2024,17:27,Takeaway,110,119,2,238,238,0,238
a2627,29-11-2024,17:40,Dine-in,160,229,1,229,229,0,229
a2628,29-11-2024,17:46,Delivery,125,189,1,189,189,10,199
a2629,29-11-2024,17:54,Dine-in,113,139,2,278,278,0,278
a2630,29-11-2024,18:03,Dine-in,181,59,3,177,177,0,177
a2631,29-11-2024,18:18,Takeaway,188,69,3,207,207,0,207
a2632,29-11-2024,18:29,Dine-in,242,49,3,147,147,0,147
a2633,29-11-2024,18:38,Takeaway,148,259,1,259,308,0,308
a2633,29-11-2024,18:38,Takeaway,177,49,1,49,308,0,308
a2634,29-11-2024,18:48,Delivery,104,79,3,237,237,0,237
a2635,29-11-2024,18:54,Dine-in,129,119,2,238,238,0,238
a2636,29-11-2024,19:03,Takeaway,118,129,2,258,347,0,347
a2636,29-11-2024,19:03,Takeaway,183,89,1,89,347,0,347
a2637,29-11-2024,19:17,Delivery,123,169,2,338,338,0,338
a2638,29-11-2024,19:24,Takeaway,260,59,2,118,118,0,118
a2639,29-11-2024,19:39,Delivery,270,29,1,29,108,10,118
a2639,29-11-2024,19:39,Delivery,182,79,1,79,108,10,118
a2640,29-11-2024,19:54,Dine-in,179,59,3,177,177,0,177
a2641,29-11-2024,19:59,Takeaway,113,139,2,278,278,0,278
a2642,29-11-2024,20:14,Delivery,116,169,1,169,258,0,258
a2642,29-11-2024,20:14,Delivery,105,89,1,89,258,0,258
a2643,29-11-2024,20:25,Delivery,258,69,4,276,276,0,276
a2644,29-11-2024,20:38,Delivery,242,49,4,196,196,10,206
a2645,29-11-2024,20:53,Takeaway,290,99,1,99,238,0,238
a2645,29-11-2024,20:53,Takeaway,228,139,1,139,238,0,238
a2646,29-11-2024,21:06,Dine-in,261,49,1,49,205,0,205
a2646,29-11-2024,21:06,Dine-in,251,19,2,38,205,0,205
a2646,29-11-2024,21:06,Dine-in,180,59,2,118,205,0,205
a2647,29-11-2024,21:18,Dine-in,113,139,1,139,218,0,218
a2647,29-11-2024,21:18,Dine-in,104,79,1,79,218,0,218
a2648,29-11-2024,21:27,Takeaway,272,59,4,236,236,0,236
a2649,29-11-2024,21:37,Delivery,208,69,3,207,207,0,207
a2650,29-11-2024,21:52,Dine-in,125,189,1,189,189,0,189
a2651,29-11-2024,22:05,Dine-in,118,129,2,258,258,0,258
a2652,29-11-2024,22:12,Takeaway,250,59,4,236,236,0,236
a2653,29-11-2024,22:21,Delivery,158,219,1,219,317,0,317
a2653,29-11-2024,22:21,Delivery,263,49,2,98,317,0,317
a2654,29-11-2024,22:33,Takeaway,189,69,2,138,334,0,334
a2654,29-11-2024,22:33,Takeaway,177,49,4,196,334,0,334
a2655,29-11-2024,22:43,Takeaway,186,49,2,98,98,0,98
a2656,29-11-2024,22:48,Delivery,229,149,2,298,298,0,298
a2657,29-11-2024,23:00,Dine-in,256,49,2,98,98,0,98
a2658,29-11-2024,23:12,Takeaway,252,25,2,50,50,0,50
a2659,29-11-2024,23:27,Takeaway,281,59,2,118,118,0,118
a2660,29-11-2024,23:40,Dine-in,119,139,1,139,139,0,139
a2662,29-11-2024,0:03,Dine-in,136,169,2,338,338,0,338
a2663,29-11-2024,0:09,Delivery,164,269,1,269,269,0,269
a2664,29-11-2024,0:22,Delivery,183,89,2,178,178,10,188
a2665,29-11-2024,0:32,Dine-in,215,79,2,158,158,0,158
a2666,30-11-2024,13:00,Delivery,195,59,1,59,206,0,206
a2666,30-11-2024,13:00,Delivery,261,49,3,147,206,0,206
a2667,30-11-2024,13:14,Dine-in,185,89,2,178,267,0,267
a2667,30-11-2024,13:14,Dine-in,184,89,1,89,267,0,267
a2668,30-11-2024,13:28,Dine-in,176,49,3,147,147,0,147
a2669,30-11-2024,13:36,Takeaway,181,59,1,59,59,0,59
a2670,30-11-2024,13:48,Dine-in,135,159,1,159,159,0,159
a2671,30-11-2024,13:57,Delivery,248,99,2,198,198,10,208
a2672,30-11-2024,14:10,Dine-in,132,129,2,258,258,0,258
a2673,30-11-2024,14:19,Dine-in,199,59,2,118,287,0,287
a2673,30-11-2024,14:19,Dine-in,123,169,1,169,287,0,287
a2674,30-11-2024,14:26,Dine-in,184,89,3,267,267,0,267
a2675,30-11-2024,14:38,Delivery,239,49,2,98,98,20,118
a2676,30-11-2024,14:46,Takeaway,106,99,1,99,99,0,99
a2677,30-11-2024,15:01,Takeaway,104,79,1,79,79,0,79
a2678,30-11-2024,15:11,Delivery,190,79,1,79,237,0,237
a2678,30-11-2024,15:11,Delivery,104,79,2,158,237,0,237
a2679,30-11-2024,15:18,Dine-in,185,89,1,89,326,0,326
a2679,30-11-2024,15:18,Dine-in,289,79,3,237,326,0,326
a2680,30-11-2024,15:32,Delivery,180,59,2,118,118,10,128
a2681,30-11-2024,15:40,Takeaway,170,269,1,269,269,0,269
a2682,30-11-2024,15:46,Delivery,112,139,1,139,226,0,226
a2682,30-11-2024,15:46,Delivery,254,29,3,87,226,0,226
a2683,30-11-2024,15:56,Takeaway,130,129,1,129,129,0,129
a2684,30-11-2024,16:01,Dine-in,181,59,1,59,59,0,59
a2685,30-11-2024,16:08,Delivery,107,99,2,198,198,10,208
a2686,30-11-2024,16:16,Delivery,146,249,1,249,249,0,249
a2687,30-11-2024,16:28,Dine-in,200,59,3,177,326,0,326
a2687,30-11-2024,16:28,Dine-in,133,149,1,149,326,0,326
a2688,30-11-2024,16:41,Dine-in,288,79,2,158,347,0,347
a2688,30-11-2024,16:41,Dine-in,154,189,1,189,347,0,347
a2689,30-11-2024,16:54,Takeaway,185,89,1,89,168,0,168
a2689,30-11-2024,16:54,Takeaway,102,79,1,79,168,0,168
a2690,30-11-2024,17:00,Dine-in,107,99,1,99,99,0,99
a2691,30-11-2024,17:05,Takeaway,246,99,2,198,198,0,198
a2692,30-11-2024,17:14,Delivery,177,49,1,49,49,20,69
a2693,30-11-2024,17:23,Takeaway,180,59,2,118,256,0,256
a2693,30-11-2024,17:23,Takeaway,259,69,2,138,256,0,256
a2694,30-11-2024,17:30,Takeaway,135,159,2,318,318,0,318
a2695,30-11-2024,17:41,Dine-in,176,49,3,147,147,0,147
a2696,30-11-2024,17:56,Delivery,257,59,1,59,59,20,79
a2697,30-11-2024,18:02,Dine-in,115,159,2,318,318,0,318
a2698,30-11-2024,18:12,Takeaway,147,249,1,249,249,0,249
a2699,30-11-2024,18:21,Takeaway,109,109,3,327,327,0,327
a2700,30-11-2024,18:26,Delivery,107,99,3,297,297,0,297
a2701,30-11-2024,18:39,Delivery,166,299,1,299,299,0,299
a2702,30-11-2024,18:52,Delivery,157,199,1,199,199,10,209
a2703,30-11-2024,18:58,Takeaway,106,99,3,297,297,0,297
a2704,30-11-2024,19:05,Delivery,128,119,2,238,238,0,238
a2706,30-11-2024,19:27,Dine-in,103,79,1,79,288,0,288
a2706,30-11-2024,19:27,Dine-in,144,209,1,209,288,0,288
a2707,30-11-2024,19:35,Takeaway,179,59,4,236,236,0,236
a2708,30-11-2024,19:47,Delivery,143,199,1,199,199,10,209
a2709,30-11-2024,19:52,Dine-in,105,89,3,267,267,0,267
a2710,30-11-2024,20:07,Takeaway,110,119,2,238,238,0,238
a2711,30-11-2024,20:15,Dine-in,180,59,2,118,256,0,256
a2711,30-11-2024,20:15,Dine-in,189,69,2,138,256,0,256
a2712,30-11-2024,20:26,Delivery,180,59,3,177,275,0,275
a2712,30-11-2024,20:26,Delivery,275,49,2,98,275,0,275
a2713,30-11-2024,20:36,Dine-in,112,139,1,139,139,0,139
a2714,30-11-2024,20:43,Delivery,178,49,4,196,196,10,206
a2715,30-11-2024,20:52,Takeaway,250,59,1,59,217,0,217
a2715,30-11-2024,20:52,Takeaway,190,79,2,158,217,0,217
a2716,30-11-2024,21:03,Takeaway,104,79,4,316,316,0,316
a2717,30-11-2024,21:14,Dine-in,269,25,2,50,219,0,219
a2717,30-11-2024,21:14,Dine-in,123,169,1,169,219,0,219
a2718,30-11-2024,21:29,Takeaway,159,229,1,229,229,0,229
a2719,30-11-2024,21:35,Takeaway,189,69,1,69,69,0,69
a2720,30-11-2024,21:46,Dine-in,168,259,1,259,259,0,259
a2721,30-11-2024,21:52,Takeaway,222,139,2,278,278,0,278
a2722,30-11-2024,22:01,Dine-in,177,49,4,196,196,0,196
a2723,30-11-2024,22:06,Takeaway,106,99,1,99,258,0,258
a2723,30-11-2024,22:06,Takeaway,134,159,1,159,258,0,258
a2724,30-11-2024,22:14,Delivery,222,139,2,278,278,0,278
a2725,30-11-2024,22:29,Dine-in,106,99,3,297,297,0,297
a2726,30-11-2024,22:41,Delivery,184,89,3,267,267,0,267
a2727,30-11-2024,22:56,Delivery,194,49,4,196,196,10,206
a2728,30-11-2024,23:09,Dine-in,109,109,1,109,109,0,109
a2729,30-11-2024,23:19,Takeaway,110,119,2,238,238,0,238
a2730,30-11-2024,23:29,Delivery,180,59,3,177,177,10,187
a2731,30-11-2024,23:42,Delivery,177,49,1,49,248,0,248
a2731,30-11-2024,23:42,Delivery,156,199,1,199,248,0,248
a2732,30-11-2024,23:51,Takeaway,288,79,2,158,158,0,158
a2733,30-11-2024,0:02,Takeaway,269,25,1,25,333,0,333
a2733,30-11-2024,0:02,Takeaway,132,129,1,129,333,0,333
a2733,30-11-2024,0:02,Takeaway,151,179,1,179,333,0,333
a2734,30-11-2024,0:09,Dine-in,255,29,1,29,29,0,29
a2735,30-11-2024,0:17,Delivery,107,99,3,297,297,0,297
a2736,30-11-2024,0:23,Takeaway,131,129,1,129,248,0,248
a2736,30-11-2024,0:23,Takeaway,110,119,1,119,248,0,248
a2737,30-11-2024,0:38,Takeaway,109,109,3,327,327,0,327
a2738,30-11-2024,0:51,Delivery,102,79,1,79,79,20,99
a2739,30-11-2024,1:05,Takeaway,190,79,1,79,79,0,79
a2740,30-11-2024,1:15,Delivery,189,69,1,69,69,20,89
a2741,30-11-2024,1:29,Dine-in,155,199,1,199,199,0,199
a2742,30-11-2024,1:34,Takeaway,208,69,1,69,69,0,69
a2743,30-11-2024,1:45,Delivery,177,49,5,245,245,0,245
a2745,30-11-2024,2:01,Takeaway,283,59,2,118,118,0,118
a2746,30-11-2024,2:08,Delivery,179,59,2,118,247,0,247
a2746,30-11-2024,2:08,Delivery,131,129,1,129,247,0,247
a2747,30-11-2024,2:20,Dine-in,165,289,1,289,289,0,289
a2748,30-11-2024,2:29,Delivery,114,149,1,149,149,10,159
a2749,30-11-2024,2:42,Dine-in,186,49,2,98,98,0,98
a2750,30-11-2024,2:55,Dine-in,134,159,2,318,318,0,318
a2751,30-11-2024,3:05,Dine-in,209,89,3,267,267,0,267
a2752,30-11-2024,3:10,Dine-in,222,139,1,139,189,0,189
a2752,30-11-2024,3:10,Dine-in,269,25,2,50,189,0,189
a2753,30-11-2024,3:24,Delivery,217,99,3,297,297,0,297
a2754,01-12-2024,13:00,Delivery,102,79,1,79,79,20,99
a2755,01-12-2024,13:07,Delivery,115,159,2,318,318,0,318
a2756,01-12-2024,13:20,Dine-in,232,99,3,297,297,0,297
a2757,01-12-2024,13:35,Takeaway,177,49,4,196,275,0,275
a2757,01-12-2024,13:35,Takeaway,190,79,1,79,275,0,275
a2758,01-12-2024,13:40,Delivery,127,119,1,119,208,0,208
a2758,01-12-2024,13:40,Delivery,105,89,1,89,208,0,208
a2760,01-12-2024,14:03,Dine-in,177,49,4,196,315,0,315
a2760,01-12-2024,14:03,Dine-in,110,119,1,119,315,0,315
a2762,01-12-2024,14:20,Delivery,104,79,3,237,237,0,237
a2763,01-12-2024,14:27,Takeaway,101,69,3,207,207,0,207
a2764,01-12-2024,14:38,Dine-in,115,159,1,159,336,0,336
a2764,01-12-2024,14:38,Dine-in,199,59,3,177,336,0,336
a2765,01-12-2024,14:45,Dine-in,209,89,2,178,178,0,178
a2766,01-12-2024,14:50,Delivery,153,189,1,189,189,10,199
a2767,01-12-2024,15:01,Delivery,246,99,2,198,336,0,336
a2767,01-12-2024,15:01,Delivery,101,69,2,138,336,0,336
a2768,01-12-2024,15:16,Takeaway,107,99,2,198,198,0,198
a2769,01-12-2024,15:25,Dine-in,186,49,2,98,98,0,98
a2770,01-12-2024,15:37,Dine-in,190,79,1,79,79,0,79
a2771,01-12-2024,15:42,Dine-in,150,279,1,279,279,0,279
a2772,01-12-2024,15:55,Takeaway,117,119,1,119,119,0,119
a2773,01-12-2024,16:04,Takeaway,109,109,2,218,317,0,317
a2773,01-12-2024,16:04,Takeaway,248,99,1,99,317,0,317
a2774,01-12-2024,16:12,Dine-in,182,79,2,158,158,0,158
a2775,01-12-2024,16:21,Takeaway,198,49,3,147,196,0,196
a2775,01-12-2024,16:21,Takeaway,177,49,1,49,196,0,196
a2776,01-12-2024,16:34,Delivery,132,129,1,129,306,0,306
a2776,01-12-2024,16:34,Delivery,250,59,3,177,306,0,306
a2777,01-12-2024,16:48,Delivery,121,159,2,318,318,0,318
a2778,01-12-2024,16:55,Dine-in,109,109,1,109,109,0,109
a2779,01-12-2024,17:03,Delivery,179,59,4,236,315,0,315
a2779,01-12-2024,17:03,Delivery,104,79,1,79,315,0,315
a2780,01-12-2024,17:15,Delivery,155,199,1,199,297,0,297
a2780,01-12-2024,17:15,Delivery,176,49,2,98,297,0,297
a2781,01-12-2024,17:20,Takeaway,199,59,2,118,118,0,118
a2782,01-12-2024,17:28,Dine-in,250,59,1,59,258,0,258
a2782,01-12-2024,17:28,Dine-in,157,199,1,199,258,0,258
a2783,01-12-2024,17:34,Delivery,141,229,1,229,229,0,229
a2784,01-12-2024,17:41,Dine-in,178,49,4,196,196,0,196
a2785,01-12-2024,17:48,Dine-in,172,299,1,299,299,0,299
a2786,01-12-2024,18:03,Delivery,130,129,1,129,129,10,139
a2787,01-12-2024,18:10,Delivery,132,129,1,129,129,10,139
a2788,01-12-2024,18:23,Dine-in,135,159,2,318,318,0,318
a2789,01-12-2024,18:37,Delivery,201,69,1,69,69,20,89
a2790,01-12-2024,18:42,Takeaway,174,339,1,339,339,0,339
a2791,01-12-2024,18:48,Takeaway,200,59,2,118,118,0,118
a2792,01-12-2024,18:54,Delivery,288,79,2,158,158,10,168
a2793,01-12-2024,19:04,Dine-in,133,149,1,149,149,0,149
a2794,01-12-2024,19:10,Delivery,180,59,3,177,177,10,187
a2795,01-12-2024,19:19,Dine-in,118,129,2,258,258,0,258
a2796,01-12-2024,19:29,Delivery,180,59,2,118,118,10,128
a2797,01-12-2024,19:34,Delivery,193,109,1,109,109,10,119
a2798,01-12-2024,19:40,Takeaway,156,199,1,199,248,0,248
a2798,01-12-2024,19:40,Takeaway,177,49,1,49,248,0,248
a2799,01-12-2024,19:49,Delivery,229,149,2,298,298,0,298
a2800,01-12-2024,20:03,Takeaway,156,199,1,199,199,0,199
a2801,01-12-2024,20:08,Dine-in,179,59,3,177,177,0,177
a2802,01-12-2024,20:20,Takeaway,115,159,2,318,318,0,318
a2803,01-12-2024,20:32,Delivery,119,139,2,278,278,0,278
a2804,01-12-2024,20:39,Dine-in,106,99,2,198,198,0,198
a2805,01-12-2024,20:54,Takeaway,190,79,1,79,79,0,79
a2806,01-12-2024,21:02,Dine-in,136,169,2,338,338,0,338
a2807,01-12-2024,21:07,Delivery,241,49,2,98,98,20,118
a2808,01-12-2024,21:18,Takeaway,111,129,1,129,129,0,129
a2809,01-12-2024,21:30,Takeaway,185,89,1,89,188,0,188
a2809,01-12-2024,21:30,Takeaway,204,99,1,99,188,0,188
a2810,01-12-2024,21:36,Takeaway,207,89,3,267,346,0,346
a2810,01-12-2024,21:36,Takeaway,104,79,1,79,346,0,346
a2811,01-12-2024,21:44,Takeaway,119,139,1,139,139,0,139
a2812,01-12-2024,21:49,Delivery,187,59,3,177,177,10,187
a2813,01-12-2024,22:03,Dine-in,162,249,1,249,249,0,249
a2814,01-12-2024,22:13,Dine-in,154,189,1,189,189,0,189
a2815,01-12-2024,22:21,Takeaway,171,299,1,299,299,0,299
a2816,01-12-2024,22:31,Dine-in,130,129,2,258,258,0,258
a2817,01-12-2024,22:40,Dine-in,236,119,1,119,119,0,119
a2818,01-12-2024,22:51,Takeaway,210,119,2,238,238,0,238
a2819,01-12-2024,23:03,Dine-in,179,59,4,236,236,0,236
a2820,01-12-2024,23:18,Dine-in,112,139,1,139,139,0,139
a2821,01-12-2024,23:28,Takeaway,107,99,3,297,297,0,297
a2822,01-12-2024,23:42,Dine-in,263,49,2,98,98,0,98
a2823,01-12-2024,23:51,Dine-in,223,119,2,238,238,0,238
a2824,01-12-2024,23:59,Delivery,187,59,4,236,236,0,236
a2825,01-12-2024,0:07,Delivery,183,89,2,178,178,10,188
a2826,01-12-2024,0:13,Delivery,105,89,1,89,89,20,109
a2827,01-12-2024,0:26,Delivery,179,59,2,118,236,0,236
a2827,01-12-2024,0:26,Delivery,187,59,2,118,236,0,236
a2828,01-12-2024,0:35,Takeaway,290,99,1,99,178,0,178
a2828,01-12-2024,0:35,Takeaway,284,79,1,79,178,0,178
a2830,01-12-2024,1:02,Delivery,149,269,1,269,269,0,269
a2831,01-12-2024,1:09,Dine-in,210,119,1,119,119,0,119
a2832,01-12-2024,1:17,Dine-in,172,299,1,299,299,0,299
a2833,01-12-2024,1:31,Takeaway,111,129,2,258,258,0,258
a2834,01-12-2024,1:39,Takeaway,217,99,1,99,99,0,99
a2836,01-12-2024,1:53,Dine-in,266,59,1,59,59,0,59
a2837,01-12-2024,2:06,Dine-in,151,179,1,179,179,0,179
a2838,01-12-2024,2:21,Takeaway,101,69,3,207,207,0,207
a2839,01-12-2024,2:32,Takeaway,127,119,2,238,336,0,336
a2839,01-12-2024,2:32,Takeaway,264,49,2,98,336,0,336
a2840,01-12-2024,2:46,Delivery,112,139,1,139,335,0,335
a2840,01-12-2024,2:46,Delivery,177,49,4,196,335,0,335
a2841,02-12-2024,13:00,Dine-in,124,179,1,179,298,0,298
a2841,02-12-2024,13:00,Dine-in,128,119,1,119,298,0,298
a2842,02-12-2024,13:07,Dine-in,187,59,2,118,236,0,236
a2842,02-12-2024,13:07,Dine-in,281,59,2,118,236,0,236
a2843,02-12-2024,13:18,Takeaway,177,49,4,196,196,0,196
a2844,02-12-2024,13:30,Takeaway,260,59,1,59,236,0,236
a2844,02-12-2024,13:30,Takeaway,281,59,3,177,236,0,236
a2845,02-12-2024,13:39,Takeaway,101,69,4,276,276,0,276
a2846,02-12-2024,13:54,Delivery,133,149,1,149,318,0,318
a2846,02-12-2024,13:54,Delivery,116,169,1,169,318,0,318
a2847,02-12-2024,14:02,Dine-in,189,69,3,207,336,0,336
a2847,02-12-2024,14:02,Dine-in,118,129,1,129,336,0,336
a2848,02-12-2024,14:11,Delivery,194,49,2,98,98,20,118
a2849,02-12-2024,14:26,Dine-in,133,149,2,298,298,0,298
a2850,02-12-2024,14:37,Dine-in,172,299,1,299,299,0,299
a2851,02-12-2024,14:51,Dine-in,222,139,1,139,139,0,139
a2852,02-12-2024,15:00,Delivery,134,159,1,159,159,10,169
a2853,02-12-2024,15:12,Delivery,135,159,2,318,318,0,318
a2854,02-12-2024,15:25,Dine-in,131,129,2,258,258,0,258
a2855,02-12-2024,15:31,Dine-in,177,49,2,98,98,0,98
a2856,02-12-2024,15:45,Takeaway,104,79,2,158,158,0,158
a2857,02-12-2024,16:00,Delivery,209,89,2,178,178,10,188
a2858,02-12-2024,16:13,Dine-in,152,189,1,189,189,0,189
a2859,02-12-2024,16:26,Takeaway,269,25,2,50,50,0,50
a2860,02-12-2024,16:40,Delivery,132,129,2,258,258,0,258
a2861,02-12-2024,16:49,Takeaway,115,159,2,318,318,0,318
a2862,02-12-2024,17:02,Dine-in,179,59,1,59,59,0,59
a2863,02-12-2024,17:15,Delivery,172,299,1,299,299,0,299
a2864,02-12-2024,17:27,Takeaway,157,199,1,199,199,0,199
a2865,02-12-2024,17:41,Dine-in,290,99,2,198,198,0,198
a2866,02-12-2024,17:56,Delivery,141,229,1,229,229,0,229
a2867,02-12-2024,18:08,Takeaway,181,59,4,236,236,0,236
a2868,02-12-2024,18:17,Delivery,129,119,1,119,296,0,296
a2868,02-12-2024,18:17,Delivery,199,59,3,177,296,0,296
a2869,02-12-2024,18:31,Delivery,188,69,2,138,138,10,148
a2870,02-12-2024,18:44,Dine-in,177,49,2,98,98,0,98
a2871,02-12-2024,18:51,Dine-in,115,159,2,318,318,0,318
a2872,02-12-2024,19:01,Takeaway,167,249,1,249,249,0,249
a2873,02-12-2024,19:07,Delivery,149,269,1,269,269,0,269
a2874,02-12-2024,19:20,Dine-in,248,99,1,99,99,0,99
a2875,02-12-2024,19:26,Dine-in,113,139,2,278,278,0,278
a2876,02-12-2024,19:37,Delivery,101,69,3,207,207,0,207
a2877,02-12-2024,19:43,Dine-in,202,69,4,276,276,0,276
a2878,02-12-2024,19:49,Delivery,209,89,3,267,267,0,267
a2879,02-12-2024,19:59,Takeaway,138,189,1,189,348,0,348
a2879,02-12-2024,19:59,Takeaway,115,159,1,159,348,0,348
a2880,02-12-2024,20:11,Delivery,121,159,1,159,258,0,258
a2880,02-12-2024,20:11,Delivery,107,99,1,99,258,0,258
a2881,02-12-2024,20:22,Delivery,202,69,4,276,276,0,276
a2882,02-12-2024,20:32,Delivery,221,119,1,119,217,0,217
