Order_ID,Date,Time,Order_Type,Product_Id,Price,Quantity,Item_Subtotal,Order_Subtotal,Delivery_Charge,Order_Total
a2213,2024-11-23,03:46,Delivery,118,129,2,258,258,0,258
a2214,2024-11-23,03:58,Dine-in,182,79,1,79,247,0,247
a2214,2024-11-23,03:58,Dine-in,176,49,1,49,247,0,247
a2214,2024-11-23,03:58,Dine-in,210,119,1,119,247,0,247
a2215,2024-11-23,04:07,Delivery,170,269,1,269,269,0,269
a2216,2024-11-23,04:18,Takeaway,139,199,1,199,199,0,199
a2217,2024-11-23,04:30,Delivery,250,59,3,177,295,0,295
a2217,2024-11-23,04:30,Delivery,273,59,2,118,295,0,295
a2218,2024-11-24,13:00,Delivery,158,219,1,219,317,0,317
a2218,2024-11-24,13:00,Delivery,176,49,2,98,317,0,317
a2219,2024-11-24,13:10,Delivery,184,89,3,267,267,0,267
a2220,2024-11-24,13:20,Dine-in,157,199,1,199,199,0,199
a2221,2024-11-24,13:29,Takeaway,176,49,1,49,49,0,49
a2222,2024-11-24,13:38,Delivery,176,49,2,98,147,10,157
a2222,2024-11-24,13:38,Delivery,264,49,1,49,147,10,157
a2223,2024-11-24,13:50,Dine-in,274,89,2,178,317,0,317
a2223,2024-11-24,13:50,Dine-in,112,139,1,139,317,0,317
a2224,2024-11-24,13:58,Takeaway,126,109,1,109,227,0,227
a2224,2024-11-24,13:58,Takeaway,277,59,2,118,227,0,227
a2225,2024-11-24,14:08,Delivery,250,59,3,177,177,10,187
a2226,2024-11-24,14:16,Dine-in,174,339,1,339,339,0,339
a2227,2024-11-24,14:30,Delivery,152,189,1,189,189,10,199
a2228,2024-11-24,14:39,Dine-in,120,139,2,278,278,0,278
a2229,2024-11-24,14:53,Takeaway,110,119,1,119,119,0,119
a2230,2024-11-24,15:03,Delivery,133,149,1,149,149,10,159
a2231,2024-11-24,15:09,Delivery,214,99,2,198,198,10,208
a2232,2024-11-24,15:24,Delivery,186,49,4,196,196,10,206
a2233,2024-11-24,15:37,Dine-in,195,59,2,118,118,0,118
a2234,2024-11-24,15:51,Dine-in,158,219,1,219,219,0,219
a2235,2024-11-24,15:57,Takeaway,136,169,2,338,338,0,338
a2236,2024-11-24,16:02,Takeaway,279,59,2,118,118,0,118
a2237,2024-11-24,16:09,Takeaway,123,169,2,338,338,0,338
a2238,2024-11-24,16:16,Takeaway,273,59,3,177,177,0,177
a2239,2024-11-24,16:23,Takeaway,104,79,1,79,79,0,79
a2240,2024-11-24,16:30,Dine-in,105,89,1,89,138,0,138
a2240,2024-11-24,16:30,Dine-in,177,49,1,49,138,0,138
a2241,2024-11-24,16:37,Takeaway,264,49,3,147,147,0,147
a2242,2024-11-24,16:52,Dine-in,104,79,2,158,227,0,227
a2242,2024-11-24,16:52,Dine-in,101,69,1,69,227,0,227
a2244,2024-11-24,17:11,Delivery,123,169,1,169,287,0,287
a2244,2024-11-24,17:11,Delivery,179,59,2,118,287,0,287
a2245,2024-11-24,17:24,Delivery,242,49,1,49,49,20,69
a2246,2024-11-24,17:34,Takeaway,174,339,1,339,339,0,339
a2247,2024-11-24,17:49,Delivery,183,89,3,267,267,0,267
a2248,2024-11-24,18:03,Takeaway,187,59,2,118,118,0,118
a2249,2024-11-24,18:14,Takeaway,127,119,1,119,119,0,119
a2251,2024-11-24,18:33,Dine-in,160,229,1,229,347,0,347
a2251,2024-11-24,18:33,Dine-in,276,59,2,118,347,0,347
a2252,2024-11-24,18:48,Delivery,110,119,1,119,119,10,129
a2253,2024-11-24,18:53,Takeaway,134,159,1,159,159,0,159
a2254,2024-11-24,19:03,Delivery,123,169,1,169,327,0,327
a2254,2024-11-24,19:03,Delivery,182,79,2,158,327,0,327
a2255,2024-11-24,19:16,Delivery,187,59,4,236,236,0,236
a2256,2024-11-24,19:30,Delivery,151,179,1,179,337,0,337
a2256,2024-11-24,19:30,Delivery,182,79,2,158,337,0,337
a2257,2024-11-24,19:44,Delivery,159,229,1,229,229,0,229
a2258,2024-11-24,19:56,Takeaway,120,139,2,278,278,0,278
a2259,2024-11-24,20:02,Delivery,176,49,2,98,98,20,118
a2260,2024-11-24,20:09,Dine-in,264,49,4,196,325,0,325
a2260,2024-11-24,20:09,Dine-in,118,129,1,129,325,0,325
a2261,2024-11-24,20:16,Dine-in,179,59,3,177,177,0,177
a2262,2024-11-24,20:26,Takeaway,134,159,1,159,159,0,159
a2263,2024-11-24,20:40,Delivery,147,249,1,249,249,0,249
a2264,2024-11-24,20:49,Dine-in,171,299,1,299,299,0,299
a2265,2024-11-24,20:57,Takeaway,104,79,3,237,237,0,237
a2266,2024-11-24,21:07,Dine-in,157,199,1,199,317,0,317
a2266,2024-11-24,21:07,Dine-in,285,59,2,118,317,0,317
a2267,2024-11-24,21:22,Delivery,153,189,1,189,189,10,199
a2268,2024-11-24,21:33,Takeaway,177,49,3,147,147,0,147
a2269,2024-11-24,21:48,Takeaway,102,79,4,316,316,0,316
a2270,2024-11-24,21:58,Delivery,226,149,2,298,298,0,298
a2271,2024-11-24,22:11,Takeaway,107,99,1,99,99,0,99
a2272,2024-11-24,22:18,Delivery,130,129,1,129,188,10,198
a2272,2024-11-24,22:18,Delivery,187,59,1,59,188,10,198
a2273,2024-11-24,22:29,Delivery,101,69,1,69,69,20,89
a2274,2024-11-24,22:34,Dine-in,130,129,1,129,129,0,129
a2275,2024-11-24,22:46,Dine-in,131,129,2,258,258,0,258
a2276,2024-11-24,23:01,Delivery,178,49,2,98,217,0,217
a2276,2024-11-24,23:01,Delivery,110,119,1,119,217,0,217
a2277,2024-11-24,23:10,Takeaway,209,89,1,89,207,0,207
a2277,2024-11-24,23:10,Takeaway,285,59,2,118,207,0,207
a2278,2024-11-24,23:17,Dine-in,190,79,3,237,237,0,237
a2279,2024-11-24,23:26,Delivery,115,159,2,318,318,0,318
a2280,2024-11-24,23:32,Delivery,109,109,1,109,109,10,119
a2281,2024-11-24,23:47,Dine-in,253,25,3,75,334,0,334
a2281,2024-11-24,23:47,Dine-in,148,259,1,259,334,0,334
a2282,2024-11-24,23:55,Delivery,195,59,4,236,236,0,236
a2283,2024-11-24,00:00,Delivery,135,159,1,159,159,10,169
a2284,2024-11-24,00:14,Takeaway,185,89,2,178,178,0,178
a2285,2024-11-24,00:24,Takeaway,107,99,2,198,198,0,198
a2286,2024-11-24,00:32,Delivery,283,59,4,236,236,0,236
a2287,2024-11-24,00:42,Delivery,165,289,1,289,289,0,289
a2288,2024-11-24,00:53,Dine-in,184,89,1,89,89,0,89
a2289,2024-11-24,01:02,Dine-in,177,49,2,98,98,0,98
a2290,2024-11-24,01:12,Takeaway,267,59,5,295,295,0,295
a2291,2024-11-24,01:27,Delivery,126,109,3,327,327,0,327
a2292,2024-11-24,01:40,Delivery,131,129,1,129,129,10,139
a2293,2024-11-24,01:55,Dine-in,180,59,4,236,236,0,236
a2294,2024-11-24,02:06,Delivery,181,59,1,59,108,10,118
a2294,2024-11-24,02:06,Delivery,177,49,1,49,108,10,118
a2295,2024-11-24,02:13,Dine-in,111,129,2,258,258,0,258
a2296,2024-11-24,02:18,Takeaway,178,49,3,147,226,0,226
a2296,2024-11-24,02:18,Takeaway,182,79,1,79,226,0,226
a2297,2024-11-24,02:24,Takeaway,157,199,1,199,199,0,199
a2298,2024-11-24,02:29,Delivery,166,299,1,299,299,0,299
a2299,2024-11-24,02:36,Takeaway,102,79,4,316,316,0,316
a2300,2024-11-24,02:46,Takeaway,142,189,1,189,189,0,189
a2301,2024-11-24,02:52,Takeaway,105,89,1,89,287,0,287
a2301,2024-11-24,02:52,Takeaway,217,99,2,198,287,0,287
a2302,2024-11-24,03:05,Delivery,125,189,1,189,248,0,248
a2302,2024-11-24,03:05,Delivery,280,59,1,59,248,0,248
a2303,2024-11-25,13:00,Delivery,205,49,4,196,245,0,245
a2303,2024-11-25,13:00,Delivery,240,49,1,49,245,0,245
a2304,2024-11-25,13:08,Takeaway,110,119,1,119,119,0,119
a2305,2024-11-25,13:23,Dine-in,190,79,1,79,79,0,79
a2306,2024-11-25,13:33,Takeaway,103,79,3,237,237,0,237
a2307,2024-11-25,13:45,Delivery,190,79,1,79,79,20,99
a2308,2024-11-25,13:57,Delivery,132,129,2,258,258,0,258
a2309,2024-11-25,14:07,Takeaway,132,129,1,129,298,0,298
a2309,2024-11-25,14:07,Takeaway,136,169,1,169,298,0,298
a2310,2024-11-25,14:21,Delivery,182,79,2,158,158,10,168
a2311,2024-11-25,14:34,Delivery,190,79,4,316,316,0,316
a2312,2024-11-25,14:45,Delivery,121,159,2,318,318,0,318
a2313,2024-11-25,14:55,Delivery,285,59,4,236,236,0,236
a2314,2024-11-25,15:01,Takeaway,290,99,1,99,99,0,99
a2315,2024-11-25,15:13,Delivery,250,59,1,59,59,20,79
a2316,2024-11-25,15:20,Dine-in,290,99,1,99,99,0,99
a2317,2024-11-25,15:32,Takeaway,209,89,3,267,267,0,267
a2318,2024-11-25,15:46,Dine-in,195,59,2,118,118,0,118
a2319,2024-11-25,15:54,Dine-in,264,49,2,98,98,0,98
a2320,2024-11-25,16:05,Delivery,270,29,3,87,87,20,107
a2321,2024-11-25,16:14,Takeaway,190,79,1,79,79,0,79
a2322,2024-11-25,16:28,Delivery,107,99,2,198,198,10,208
a2323,2024-11-25,16:34,Dine-in,107,99,3,297,297,0,297
a2324,2024-11-25,16:39,Takeaway,247,99,2,198,198,0,198
a2325,2024-11-25,16:47,Delivery,254,29,4,116,214,0,214
a2325,2024-11-25,16:47,Delivery,177,49,2,98,214,0,214
a2326,2024-11-25,16:57,Delivery,166,299,1,299,299,0,299
a2327,2024-11-25,17:06,Dine-in,130,129,1,129,247,0,247
a2327,2024-11-25,17:06,Dine-in,257,59,2,118,247,0,247
a2328,2024-11-25,17:12,Delivery,288,79,4,316,316,0,316
a2329,2024-11-25,17:26,Takeaway,197,59,4,236,236,0,236
a2330,2024-11-25,17:38,Takeaway,281,59,2,118,118,0,118
a2331,2024-11-25,17:47,Delivery,262,49,2,98,98,20,118
a2332,2024-11-25,18:01,Delivery,185,89,2,178,178,10,188
a2333,2024-11-25,18:10,Delivery,124,179,1,179,179,10,189
a2334,2024-11-25,18:18,Delivery,150,279,1,279,279,0,279
a2335,2024-11-25,18:28,Delivery,190,79,4,316,316,0,316
a2336,2024-11-25,18:41,Delivery,123,169,2,338,338,0,338
a2337,2024-11-25,18:54,Takeaway,128,119,2,238,238,0,238
a2338,2024-11-25,19:08,Takeaway,222,139,1,139,139,0,139
a2339,2024-11-25,19:13,Takeaway,240,49,1,49,49,0,49
a2340,2024-11-25,19:23,Delivery,134,159,2,318,318,0,318
a2341,2024-11-25,19:37,Delivery,281,59,1,59,59,20,79
a2342,2024-11-25,19:43,Delivery,253,25,4,100,308,0,308
a2342,2024-11-25,19:43,Delivery,183,89,1,89,308,0,308
a2342,2024-11-25,19:43,Delivery,127,119,1,119,308,0,308
a2343,2024-11-25,19:52,Delivery,187,59,1,59,59,20,79
a2344,2024-11-25,20:05,Takeaway,226,149,1,149,149,0,149
a2345,2024-11-25,20:19,Takeaway,115,159,2,318,318,0,318
a2346,2024-11-25,20:30,Delivery,157,199,1,199,199,10,209
a2347,2024-11-25,20:42,Dine-in,133,149,2,298,298,0,298
a2348,2024-11-25,20:55,Delivery,103,79,3,237,237,0,237
a2349,2024-11-25,21:04,Delivery,131,129,1,129,129,10,139
a2350,2024-11-25,21:15,Takeaway,185,89,3,267,267,0,267
a2351,2024-11-25,21:25,Takeaway,108,109,3,327,327,0,327
a2352,2024-11-25,21:33,Delivery,187,59,4,236,236,0,236
a2353,2024-11-25,21:41,Takeaway,111,129,1,129,129,0,129
a2354,2024-11-25,21:54,Takeaway,111,129,1,129,129,0,129
a2355,2024-11-25,22:05,Dine-in,178,49,3,147,147,0,147
a2356,2024-11-25,22:18,Dine-in,105,89,3,267,267,0,267
a2357,2024-11-25,22:33,Dine-in,118,129,2,258,307,0,307
a2357,2024-11-25,22:33,Dine-in,177,49,1,49,307,0,307
a2358,2024-11-25,22:40,Dine-in,181,59,2,118,118,0,118
a2359,2024-11-25,22:47,Delivery,183,89,1,89,307,0,307
a2359,2024-11-25,22:47,Delivery,109,109,2,218,307,0,307
a2360,2024-11-25,22:55,Dine-in,260,59,2,118,197,0,197
a2360,2024-11-25,22:55,Dine-in,104,79,1,79,197,0,197
a2361,2024-11-25,23:02,Takeaway,261,49,4,196,196,0,196
a2362,2024-11-25,23:15,Takeaway,171,299,1,299,299,0,299
a2363,2024-11-25,23:20,Delivery,117,119,2,238,238,0,238
a2364,2024-11-25,23:34,Delivery,290,99,2,198,317,0,317
a2364,2024-11-25,23:34,Delivery,110,119,1,119,317,0,317
a2365,2024-11-25,23:40,Takeaway,194,49,1,49,287,0,287
a2365,2024-11-25,23:40,Takeaway,129,119,2,238,287,0,287
a2366,2024-11-25,23:46,Dine-in,198,49,1,49,49,0,49
a2367,2024-11-25,23:54,Delivery,217,99,1,99,99,20,119
a2368,2024-11-25,00:06,Delivery,101,69,4,276,276,0,276
a2369,2024-11-25,00:15,Takeaway,187,59,5,295,295,0,295
a2370,2024-11-25,00:24,Takeaway,175,349,1,349,349,0,349
a2372,2024-11-25,00:45,Takeaway,186,49,3,147,147,0,147
a2373,2024-11-25,00:53,Takeaway,106,99,2,198,198,0,198
a2374,2024-11-25,01:01,Takeaway,110,119,2,238,238,0,238
a2375,2024-11-25,01:14,Dine-in,135,159,1,159,159,0,159
a2376,2024-11-25,01:24,Dine-in,104,79,2,158,158,0,158
a2377,2024-11-25,01:39,Dine-in,219,119,2,238,238,0,238
a2378,2024-11-25,01:44,Takeaway,287,79,2,158,158,0,158
a2379,2024-11-25,01:59,Dine-in,111,129,2,258,258,0,258
a2380,2024-11-25,02:06,Takeaway,189,69,1,69,69,0,69
a2381,2024-11-25,02:19,Dine-in,173,329,1,329,329,0,329
a2382,2024-11-26,13:00,Takeaway,156,199,1,199,278,0,278
a2382,2024-11-26,13:00,Takeaway,215,79,1,79,278,0,278
a2383,2024-11-26,13:07,Delivery,152,189,1,189,189,10,199
a2384,2024-11-26,13:19,Delivery,210,119,2,238,238,0,238
a2385,2024-11-26,13:24,Takeaway,281,59,4,236,236,0,236
a2386,2024-11-26,13:35,Delivery,182,79,4,316,316,0,316
a2387,2024-11-26,13:42,Dine-in,111,129,1,129,129,0,129
a2388,2024-11-26,13:49,Takeaway,226,149,2,298,298,0,298
a2389,2024-11-26,14:02,Dine-in,146,249,1,249,249,0,249
a2390,2024-11-26,14:12,Takeaway,177,49,3,147,324,0,324
a2390,2024-11-26,14:12,Takeaway,180,59,3,177,324,0,324
a2391,2024-11-26,14:20,Takeaway,185,89,1,89,89,0,89
a2392,2024-11-26,14:26,Takeaway,154,189,1,189,189,0,189
a2393,2024-11-26,14:36,Takeaway,199,59,2,118,118,0,118
a2394,2024-11-26,14:47,Dine-in,111,129,2,258,258,0,258
a2395,2024-11-26,15:00,Dine-in,120,139,2,278,278,0,278
a2396,2024-11-26,15:06,Dine-in,182,79,3,237,237,0,237
a2397,2024-11-26,15:18,Delivery,176,49,4,196,325,0,325
a2397,2024-11-26,15:18,Delivery,130,129,1,129,325,0,325
a2398,2024-11-26,15:31,Dine-in,224,139,1,139,139,0,139
a2399,2024-11-26,15:42,Dine-in,229,149,1,149,149,0,149
a2400,2024-11-26,15:56,Takeaway,118,129,1,129,228,0,228
a2400,2024-11-26,15:56,Takeaway,107,99,1,99,228,0,228
a2401,2024-11-26,16:10,Delivery,146,249,1,249,249,0,249
a2402,2024-11-26,16:19,Dine-in,186,49,1,49,49,0,49
a2403,2024-11-26,16:33,Dine-in,188,69,3,207,207,0,207
a2404,2024-11-26,16:47,Dine-in,106,99,3,297,297,0,297
a2405,2024-11-26,16:59,Dine-in,182,79,4,316,316,0,316
a2406,2024-11-26,17:04,Delivery,161,239,1,239,348,0,348
a2406,2024-11-26,17:04,Delivery,108,109,1,109,348,0,348
a2407,2024-11-26,17:09,Takeaway,121,159,1,159,159,0,159
a2408,2024-11-26,17:15,Takeaway,135,159,2,318,318,0,318
a2410,2024-11-26,17:41,Delivery,183,89,1,89,89,20,109
a2411,2024-11-26,17:51,Dine-in,106,99,1,99,99,0,99
a2412,2024-11-26,18:00,Takeaway,121,159,2,318,318,0,318
a2413,2024-11-26,18:10,Takeaway,181,59,2,118,118,0,118
a2414,2024-11-26,18:25,Dine-in,187,59,2,118,217,0,217
a2414,2024-11-26,18:25,Dine-in,290,99,1,99,217,0,217
a2415,2024-11-26,18:35,Dine-in,232,99,2,198,316,0,316
a2415,2024-11-26,18:35,Dine-in,286,59,2,118,316,0,316
a2416,2024-11-26,18:41,Takeaway,219,119,1,119,119,0,119
a2417,2024-11-26,18:46,Takeaway,181,59,3,177,177,0,177
a2419,2024-11-26,19:10,Dine-in,131,129,2,258,258,0,258
a2420,2024-11-26,19:21,Dine-in,117,119,1,119,337,0,337
a2420,2024-11-26,19:21,Dine-in,108,109,2,218,337,0,337
a2421,2024-11-26,19:27,Dine-in,126,109,2,218,218,0,218
a2422,2024-11-26,19:32,Dine-in,104,79,1,79,79,0,79
a2423,2024-11-26,19:44,Takeaway,166,299,1,299,299,0,299
a2424,2024-11-26,19:58,Delivery,199,59,1,59,59,20,79
a2425,2024-11-26,20:04,Delivery,109,109,1,109,258,0,258
a2425,2024-11-26,20:04,Delivery,229,149,1,149,258,0,258
a2426,2024-11-26,20:16,Dine-in,102,79,2,158,158,0,158
a2427,2024-11-26,20:25,Takeaway,110,119,1,119,119,0,119
a2428,2024-11-26,20:31,Takeaway,137,179,1,179,229,0,229
a2428,2024-11-26,20:31,Takeaway,268,25,2,50,229,0,229
a2429,2024-11-26,20:37,Delivery,102,79,3,237,237,0,237
a2430,2024-11-26,20:46,Takeaway,186,49,1,49,285,0,285
a2430,2024-11-26,20:46,Takeaway,180,59,4,236,285,0,285
a2431,2024-11-26,20:58,Takeaway,261,49,1,49,49,0,49
a2432,2024-11-26,21:10,Takeaway,179,59,4,236,236,0,236
a2433,2024-11-26,21:24,Dine-in,102,79,4,316,316,0,316
a2434,2024-11-26,21:39,Takeaway,186,49,2,98,227,0,227
a2434,2024-11-26,21:39,Takeaway,132,129,1,129,227,0,227
a2435,2024-11-26,21:51,Takeaway,145,209,1,209,209,0,209
a2436,2024-11-26,22:06,Takeaway,184,89,1,89,89,0,89
a2437,2024-11-26,22:15,Delivery,185,89,2,178,296,0,296
a2437,2024-11-26,22:15,Delivery,179,59,2,118,296,0,296
a2438,2024-11-26,22:25,Dine-in,131,129,1,129,129,0,129
a2439,2024-11-26,22:31,Takeaway,126,109,2,218,218,0,218
a2440,2024-11-26,22:37,Dine-in,242,49,4,196,196,0,196
a2441,2024-11-26,22:42,Delivery,276,59,1,59,288,0,288
a2441,2024-11-26,22:42,Delivery,141,229,1,229,288,0,288
a2442,2024-11-26,22:55,Dine-in,102,79,2,158,158,0,158
a2443,2024-11-26,23:04,Dine-in,130,129,2,258,258,0,258
a2444,2024-11-26,23:19,Dine-in,182,79,3,237,237,0,237
a2445,2024-11-26,23:26,Takeaway,183,89,1,89,238,0,238
a2445,2024-11-26,23:26,Takeaway,133,149,1,149,238,0,238
a2446,2024-11-26,23:40,Dine-in,215,79,4,316,316,0,316
a2447,2024-11-26,23:51,Delivery,202,69,3,207,207,0,207
a2448,2024-11-26,23:58,Dine-in,182,79,4,316,316,0,316
a2449,2024-11-27,13:00,Dine-in,182,79,3,237,237,0,237
a2450,2024-11-27,13:14,Takeaway,179,59,1,59,157,0,157
a2450,2024-11-27,13:14,Takeaway,176,49,2,98,157,0,157
a2451,2024-11-27,13:27,Delivery,139,199,1,199,199,10,209
a2452,2024-11-27,13:33,Delivery,246,99,2,198,198,10,208
a2453,2024-11-27,13:46,Dine-in,177,49,3,147,147,0,147
a2454,2024-11-27,13:55,Dine-in,261,49,2,98,327,0,327
a2454,2024-11-27,13:55,Dine-in,160,229,1,229,327,0,327
a2455,2024-11-27,14:00,Delivery,156,199,1,199,199,10,209
a2456,2024-11-27,14:09,Takeaway,188,69,3,207,207,0,207
a2457,2024-11-27,14:14,Delivery,135,159,1,159,297,0,297
a2457,2024-11-27,14:14,Delivery,188,69,2,138,297,0,297
a2458,2024-11-27,14:19,Takeaway,146,249,1,249,249,0,249
a2459,2024-11-27,14:31,Delivery,181,59,2,118,118,10,128
a2460,2024-11-27,14:45,Takeaway,118,129,2,258,258,0,258
a2461,2024-11-27,14:57,Takeaway,184,89,1,89,307,0,307
a2461,2024-11-27,14:57,Takeaway,109,109,2,218,307,0,307
a2462,2024-11-27,15:06,Dine-in,148,259,1,259,259,0,259
a2463,2024-11-27,15:15,Takeaway,180,59,1,59,59,0,59
a2464,2024-11-27,15:22,Dine-in,142,189,1,189,307,0,307
a2464,2024-11-27,15:22,Dine-in,187,59,2,118,307,0,307
a2465,2024-11-27,15:33,Takeaway,181,59,1,59,258,0,258
a2465,2024-11-27,15:33,Takeaway,157,199,1,199,258,0,258
a2466,2024-11-27,15:38,Takeaway,190,79,3,237,306,0,306
a2466,2024-11-27,15:38,Takeaway,101,69,1,69,306,0,306
a2467,2024-11-27,15:45,Delivery,102,79,1,79,79,20,99
a2468,2024-11-27,15:53,Dine-in,117,119,2,238,238,0,238
a2469,2024-11-27,16:08,Delivery,200,59,3,177,177,10,187
a2470,2024-11-27,16:15,Dine-in,171,299,1,299,299,0,299
a2471,2024-11-27,16:23,Delivery,178,49,4,196,196,10,206
a2472,2024-11-27,16:30,Delivery,223,119,2,238,238,0,238
a2473,2024-11-27,16:35,Takeaway,181,59,3,177,177,0,177
a2474,2024-11-27,16:50,Delivery,117,119,1,119,178,10,188
a2474,2024-11-27,16:50,Delivery,196,59,1,59,178,10,188
a2475,2024-11-27,17:04,Delivery,270,29,2,58,177,10,187
a2475,2024-11-27,17:04,Delivery,110,119,1,119,177,10,187
a2476,2024-11-27,17:18,Delivery,187,59,4,236,236,0,236
a2477,2024-11-27,17:31,Delivery,111,129,2,258,258,0,258
a2478,2024-11-27,17:38,Takeaway,155,199,1,199,199,0,199
a2479,2024-11-27,17:44,Dine-in,189,69,4,276,276,0,276
a2480,2024-11-27,17:53,Dine-in,184,89,1,89,89,0,89
a2482,2024-11-27,18:08,Delivery,113,139,1,139,139,10,149
a2483,2024-11-27,18:16,Dine-in,178,49,3,147,147,0,147
a2484,2024-11-27,18:25,Takeaway,223,119,1,119,119,0,119
a2485,2024-11-27,18:38,Dine-in,130,129,2,258,347,0,347
a2485,2024-11-27,18:38,Dine-in,183,89,1,89,347,0,347
a2486,2024-11-27,18:52,Delivery,288,79,1,79,79,20,99
a2487,2024-11-27,18:59,Delivery,104,79,4,316,316,0,316
a2488,2024-11-27,19:10,Delivery,229,149,2,298,298,0,298
a2489,2024-11-27,19:19,Delivery,115,159,1,159,159,10,169
a2490,2024-11-27,19:25,Delivery,121,159,1,159,159,10,169
a2491,2024-11-27,19:40,Dine-in,205,49,2,98,98,0,98
a2492,2024-11-27,19:49,Dine-in,256,49,1,49,49,0,49
a2493,2024-11-27,20:03,Dine-in,117,119,1,119,297,0,297
a2493,2024-11-27,20:03,Dine-in,183,89,2,178,297,0,297
a2494,2024-11-27,20:17,Takeaway,174,339,1,339,339,0,339
a2495,2024-11-27,20:24,Dine-in,147,249,1,249,249,0,249
a2496,2024-11-27,20:34,Delivery,194,49,2,98,245,0,245
a2496,2024-11-27,20:34,Delivery,198,49,3,147,245,0,245
a2497,2024-11-27,20:39,Takeaway,187,59,4,236,236,0,236
a2498,2024-11-27,20:47,Takeaway,257,59,1,59,59,0,59
a2499,2024-11-27,20:53,Dine-in,139,199,1,199,199,0,199
a2500,2024-11-27,21:05,Dine-in,114,149,1,149,149,0,149
a2501,2024-11-27,21:15,Takeaway,262,49,2,98,98,0,98
a2502,2024-11-27,21:22,Dine-in,113,139,1,139,139,0,139
a2503,2024-11-27,21:32,Delivery,158,219,1,219,219,0,219
a2505,2024-11-27,21:52,Delivery,214,99,1,99,99,20,119
a2506,2024-11-27,22:05,Delivery,184,89,3,267,316,0,316
a2506,2024-11-27,22:05,Delivery,176,49,1,49,316,0,316
a2507,2024-11-27,22:15,Delivery,273,59,3,177,335,0,335
a2507,2024-11-27,22:15,Delivery,249,79,2,158,335,0,335
a2508,2024-11-27,22:27,Takeaway,138,189,1,189,238,0,238
a2508,2024-11-27,22:27,Takeaway,176,49,1,49,238,0,238
a2509,2024-11-27,22:39,Dine-in,121,159,1,159,267,0,267
a2509,2024-11-27,22:39,Dine-in,190,79,1,79,267,0,267
a2509,2024-11-27,22:39,Dine-in,270,29,1,29,267,0,267
a2510,2024-11-27,22:49,Delivery,133,149,1,149,268,0,268
a2510,2024-11-27,22:49,Delivery,129,119,1,119,268,0,268
a2511,2024-11-27,22:59,Dine-in,128,119,1,119,119,0,119
a2512,2024-11-27,23:11,Dine-in,133,149,2,298,298,0,298
a2513,2024-11-27,23:18,Dine-in,181,59,2,118,217,0,217
a2513,2024-11-27,23:18,Dine-in,247,99,1,99,217,0,217
a2514,2024-11-27,23:30,Takeaway,157,199,1,199,199,0,199
a2515,2024-11-27,23:36,Takeaway,259,69,4,276,276,0,276
a2516,2024-11-27,23:49,Delivery,288,79,2,158,256,0,256
a2516,2024-11-27,23:49,Delivery,262,49,2,98,256,0,256
a2517,2024-11-27,23:59,Delivery,107,99,2,198,198,10,208
a2518,2024-11-27,00:08,Takeaway,122,159,1,159,159,0,159
a2519,2024-11-27,00:23,Delivery,107,99,2,198,198,10,208
a2520,2024-11-27,00:37,Dine-in,102,79,2,158,158,0,158
a2521,2024-11-27,00:45,Delivery,129,119,2,238,238,0,238
a2522,2024-11-27,01:00,Dine-in,190,79,1,79,79,0,79
a2523,2024-11-27,01:13,Dine-in,170,269,1,269,348,0,348
a2523,2024-11-27,01:13,Dine-in,182,79,1,79,348,0,348
a2526,2024-11-27,01:41,Takeaway,172,299,1,299,299,0,299
a2527,2024-11-27,01:53,Takeaway,173,329,1,329,329,0,329
a2528,2024-11-28,13:00,Takeaway,140,219,1,219,219,0,219
a2529,2024-11-28,13:15,Delivery,253,25,2,50,50,20,70
a2530,2024-11-28,13:24,Takeaway,250,59,3,177,324,0,324
a2530,2024-11-28,13:24,Takeaway,186,49,3,147,324,0,324
a2531,2024-11-28,13:38,Delivery,279,59,1,59,278,0,278
a2531,2024-11-28,13:38,Delivery,140,219,1,219,278,0,278
a2532,2024-11-28,13:44,Delivery,178,49,4,196,196,10,206
a2533,2024-11-28,13:59,Dine-in,101,69,1,69,227,0,227
a2533,2024-11-28,13:59,Dine-in,182,79,2,158,227,0,227
a2534,2024-11-28,14:11,Delivery,111,129,1,129,129,10,139
a2535,2024-11-28,14:19,Delivery,131,129,1,129,129,10,139
a2536,2024-11-28,14:34,Delivery,177,49,2,98,98,20,118
a2537,2024-11-28,14:48,Delivery,119,139,1,139,139,10,149
a2539,2024-11-28,15:06,Takeaway,180,59,1,59,148,0,148
a2539,2024-11-28,15:06,Takeaway,183,89,1,89,148,0,148
a2540,2024-11-28,15:12,Dine-in,272,59,3,177,336,0,336
a2540,2024-11-28,15:12,Dine-in,134,159,1,159,336,0,336
a2541,2024-11-28,15:27,Takeaway,275,49,3,147,147,0,147
a2542,2024-11-28,15:42,Delivery,103,79,1,79,168,10,178
a2542,2024-11-28,15:42,Delivery,184,89,1,89,168,10,178
a2543,2024-11-28,15:48,Takeaway,121,159,2,318,318,0,318
a2544,2024-11-28,16:02,Dine-in,139,199,1,199,318,0,318
a2544,2024-11-28,16:02,Dine-in,110,119,1,119,318,0,318
a2545,2024-11-28,16:14,Delivery,126,109,2,218,316,0,316
a2545,2024-11-28,16:14,Delivery,177,49,2,98,316,0,316
a2546,2024-11-28,16:29,Delivery,106,99,2,198,198,10,208
